#     time conns tot_conn  tot_req      tot_bytes    err  cps  rps  Bps  bps   ttfb   ttlb 1xx 2xx 3xx 4xx 5xx
1786183160   600      600   499905       70486605      0 600. 499k 70M4 563M 1.192m 1.192m   0 499905   0   0   0 
1786183161   600      600  1011222      142582302      0 0.00 510k 72M0 576M 1.174m 1.174m   0 511317   0   0   0 
1786183162   600      600  1522692      214699572      0 0.00 510k 72M0 576M 1.173m 1.173m   0 511470   0   0   0 
1786183163   600      600  1937209      273146469      0 0.00 414k 58M3 467M 1.447m 1.447m   0 414517   0   0   0 
1786183164   600      639  2271477      320278203      0 39.0 334k 47M1 377M 1.790m 1.790m   0 334268   0   0   0 
1786183165   600      711  2589448      365111613      0 71.9 317k 44M7 358M 1.887m 1.887m   0 317971   0   0   0 
1786183166   600      720  2908726      410129766      0 8.99 318k 44M9 359M 1.879m 1.879m   0 319278   0   0   0 
1786183167   600     1055  3227788      455115833      0 334. 318k 44M9 359M 1.877m 1.877m   0 319062   0   0   0 
1786183168   600     1199  3553869      501092534      0 143. 325k 45M9 367M 1.839m 1.839m   0 326081   0   0   0 
1786183169   600     1200  3873748      546195468      0 999m 319k 45M0 360M 1.876m 1.876m   0 319879   0   0   0 
1786183170   600     1200  4203255      592655955      0 0.00 329k 46M4 371M 1.821m 1.821m   0 329507   0   0   0 
1786183171   600     1200  4665825      657878325      0 0.00 462k 65M1 521M 1.300m 1.300m   0 462570   0   0   0 
1786183172   600     1232  5176138      729832298      0 31.9 509k 71M8 575M 1.176m 1.176m   0 510313   0   0   0 
1786183173   600     1392  5687508      801934668      0 159. 510k 72M0 576M 1.173m 1.173m   0 511370   0   0   0 
1786183174   600     1505  6196588      873714383      0 112. 508k 71M7 573M 1.179m 1.179m   0 509080   0   0   0 
1786183175   600     1747  6703572      945197917      0 241. 506k 71M4 571M 1.183m 1.183m   0 506984   0   0   0 
1786183176   600     1829  7214889     1017293204      0 81.9 510k 72M0 576M 1.173m 1.173m   0 511317   0   0   0 
1786183177   600     1850  7725848     1089338318      0 20.9 510k 71M9 575M 1.175m 1.175m   0 510959   0   0   0 
1786183178   600     1915  8224842     1159696147      0 64.9 498k 70M2 562M 1.202m 1.202m   0 498994   0   0   0 
1786183179   600     1988  8713488     1228594868      0 73.0 488k 68M8 551M 1.228m 1.228m   0 488646   0   0   0 
1786183180   600     2129  9225178     1300742453      0 140. 511k 72M0 576M 1.172m 1.172m   0 511690   0   0   0 
1786183181   600     2249  9735722     1372728557      0 119. 510k 71M9 575M 1.175m 1.175m   0 510544   0   0   0 
1786183182   600     2355 10240794     1443943179      0 105. 504k 71M1 569M 1.187m 1.187m   0 505072   0   0   0 
1786183183   600     2490 10718977     1511366307      0 134. 477k 67M3 538M 1.255m 1.255m   0 478183   0   0   0 
1786183184   600     2565 11210133     1580618928      0 74.8 490k 69M1 552M 1.223m 1.223m   0 491156   0   0   0 
1786183185   600     2626 11715860     1651926130      0 61.0 505k 71M3 570M 1.184m 1.184m   0 505727   0   0   0 
1786183186   600     2712 12219368     1722920328      0 85.9 503k 70M9 567M 1.191m 1.191m   0 503508   0   0   0 
1786183187   600     2826 12694489     1789911819      0 113. 474k 66M9 535M 1.265m 1.265m   0 475121   0   0   0 
1786183188   600     2926 13088005     1845397075      0 99.9 393k 55M4 443M 1.519m 1.519m   0 393516   0   0   0 
1786183189   599     3000 13435526     1894397161      0 73.9 347k 48M9 391M 1.726m 1.726m   0 347521   0   0   0 
1786183190   600     3058 13761700     1940387410      0 58.0 326k 45M9 367M 1.838m 1.838m   0 326174   0   0   0 
1786183191   600     3132 14093364     1987151664      0 73.9 331k 46M7 373M 1.811m 1.811m   0 331664   0   0   0 
1786183192   600     3195 14430398     2034673143      0 62.9 336k 47M4 379M 1.781m 1.781m   0 337034   0   0   0 
1786183193   600     3254 14760187     2081173097      0 58.9 329k 46M4 371M 1.819m 1.819m   0 329789   0   0   0 
1786183194   600     3297 15096243     2128556778      0 42.9 335k 47M3 378M 1.785m 1.785m   0 336056   0   0   0 
1786183195   600     3357 15434367     2176231962      0 59.9 337k 47M6 381M 1.770m 1.770m   0 338124   0   0   0 
1786183196   600     3443 15771271     2223734996      0 85.9 336k 47M4 379M 1.784m 1.784m   0 336904   0   0   0 
1786183197   600     3538 16104583     2270731513      0 94.9 332k 46M9 375M 1.796m 1.796m   0 333312   0   0   0 
1786183198   600     3601 16426329     2316097384      0 62.9 321k 45M3 362M 1.864m 1.864m   0 321746   0   0   0 
1786183199   600     3668 16749320     2361638780      0 66.9 322k 45M4 363M 1.857m 1.857m   0 322991   0   0   0 
1786183200   600     3729 17067538     2406507213      0 60.9 317k 44M8 358M 1.885m 1.885m   0 318218   0   0   0 
1786183201   600     3784 17385266     2451306586      0 54.9 317k 44M7 358M 1.888m 1.888m   0 317728   0   0   0 
1786183202   600     3833 17709859     2497073954      0 48.9 324k 45M7 365M 1.848m 1.848m   0 324593   0   0   0 
1786183203   600     3892 18039763     2543590123      0 58.9 329k 46M4 371M 1.819m 1.819m   0 329904   0   0   0 
1786183204   600     3947 18359320     2588647385      0 54.9 319k 45M0 360M 1.877m 1.877m   0 319557   0   0   0 
1786183205   600     4029 18678071     2633590866      0 81.9 318k 44M8 359M 1.882m 1.882m   0 318751   0   0   0 
1786183206   600     4107 19001102     2679137847      0 78.0 323k 45M5 364M 1.856m 1.856m   0 323031   0   0   0 
1786183207   600     4184 19340285     2726962265      0 76.9 338k 47M7 382M 1.768m 1.768m   0 339183   0   0   0 
1786183208   599     4251 19681701     2775101581      0 66.9 341k 48M0 384M 1.757m 1.757m   0 341416   0   0   0 
1786183209   600     4320 20022694     2823181254      0 68.9 340k 48M0 384M 1.763m 1.763m   0 340993   0   0   0 
1786183210   600     4387 20378233     2873311918      0 66.9 355k 50M0 400M 1.688m 1.688m   0 355539   0   0   0 
1786183211   600     4441 20743171     2924767906      0 53.9 364k 51M4 411M 1.643m 1.643m   0 364938   0   0   0 
1786183212   600     4506 21130817     2979425667      0 64.9 387k 54M6 436M 1.549m 1.549m   0 387646   0   0   0 
1786183213   600     4616 21639417     3051137717      0 109. 508k 71M6 573M 1.180m 1.180m   0 508600   0   0   0 
1786183214   600     4730 22098299     3115839509      0 113. 458k 64M6 517M 1.301m 1.301m   0 458882   0   0   0 
1786183215   600     4808 22441564     3164239484      0 77.9 342k 48M3 386M 1.751m 1.751m   0 343265   0   0   0 
1786183216   600     4866 22762783     3209531073      0 57.9 320k 45M2 361M 1.867m 1.867m   0 321219   0   0   0 
1786183217   600     4924 23080677     3254353978      0 57.9 317k 44M7 358M 1.887m 1.887m   0 317894   0   0   0 
1786183218   600     5009 23553277     3320990012      0 84.9 472k 66M5 532M 1.273m 1.273m   0 472600   0   0   0 
1786183219   600     5095 24053238     3391484083      0 85.9 499k 70M4 563M 1.198m 1.198m   0 499961   0   0   0 
1786183220   600     5096 24054439     3391653419      0 1.00 1k20 169k 1M35    -      -     0 1201   0   0   0 
1786183221   552     5096 24054467     3391657367      0 0.00 27.9 3k94 31k5    -      -     0  28   0   0   0 
#======= Percentiles for time-to-first-byte and time-to-last-byte =======
# use $3:$5 $3:$7 with logscale X
# $1     $2      $3         $4       $5         $6       $7
#pctl   tail   invtail   ttfbcnt ttfb(ms)   ttlbcnt ttlb(ms)
10      90     1         2394765    0.411   2394764    0.411
20      80     1         4805209    0.505   4805206    0.505
30      70     1         7164740    0.552   7164738    0.552
40      60     2         9556817    0.589   9556817    0.589
50      50     2        12007631    0.659  12007631    0.659
55      45     2        13220518    0.727  13220517    0.727
60      40     3        14416846     0.79  14416845     0.79
65      35     3        15616101    0.853  15616098    0.853
70      30     3        16817125    0.916  16817122    0.916
75      25     4        18033599    0.989  18033595    0.989
80      20     5        19232334    1.083  19232331    1.083
82      18     6        19717499    1.134  19717497    1.134
84      16     6        20200214    1.222  20200211    1.222
86      14     7        20681299    1.949  20681298    1.949
88      12     8        21160658     4.52  21160657     4.52
90      10     10       21643293      4.8  21643291      4.8
91      9      11       21880915    4.904  21880914    4.904
92      8      13       22120796    5.016  22120795    5.016
93      7      14       22363405     5.26  22363404     5.26
94      6      17       22602664    8.424  22602664    8.424
95      5      20       22835681    8.528  22835681    8.528
95.5    4.5    22       22924688    8.544  22924688    8.544
96      4      25       23030353     8.56  23030353     8.56
96.5    3.5    29       23163835    8.576  23163835    8.576
97      3      33       23306313    8.592  23306313    8.592
97.5    2.5    40       23431947    8.608  23431947    8.608
98      2      50       23559283    8.632  23559283    8.632
98.5    1.5    67       23684873    8.968  23684873    8.968
99      1      100      23799438    9.072  23799438    9.072
99.1    0.9    111      23821732    9.088  23821732    9.088
99.2    0.8    125      23844551    9.104  23844551    9.104
99.3    0.7    143      23879190    9.128  23879190    9.128
99.4    0.6    167      23899335    9.144  23899335    9.144
99.5    0.5    200      23925786    9.168  23925786    9.168
99.55   0.45   222      23938891    9.184  23938891    9.184
99.6    0.4    250      23948534      9.2  23948534      9.2
99.65   0.35   286      23963674     9.28  23963674     9.28
99.7    0.3    333      23975751    9.528  23975751    9.528
99.75   0.25   400      23988019    10.92  23988019    10.92
99.8    0.2    500      23999843   12.096  23999843   12.096
99.85   0.15   667      24011923   12.488  24011923   12.488
99.9    0.1    1000     24023007   12.584  24023007   12.584
99.91   0.09   1111     24026246   12.608  24026246   12.608
99.92   0.08   1250     24028512   12.632  24028512   12.632
99.93   0.07   1429     24031300   12.704  24031300   12.704
99.94   0.06   1667     24033697    12.88  24033697    12.88
99.95   0.05   2000     24035993   13.016  24035993   13.016
99.96   0.04   2500     24038394   13.112  24038394   13.112
99.965  0.035  2857     24039666   13.168  24039666   13.168
99.97   0.03   3333     24040924   13.392  24040924   13.392
99.975  0.025  4000     24042124   15.616  24042124   15.616
99.98   0.02   5000     24043320    16.24  24043320    16.24
99.985  0.015  6667     24044263   16.512  24044263   16.512
99.99   0.01   10000    24045450   16.592  24045450   16.592
99.995  0.005  20000    24046912   16.976  24046912   16.976
99.996  0.004  25000    24047144   17.056  24047144   17.056
99.9965 0.0035 28571    24047275   17.104  24047275   17.104
99.997  0.003  33333    24047389    17.12  24047389    17.12
99.9975 0.0025 40000    24047537   17.232  24047537   17.232
99.998  0.002  50000    24047644   17.376  24047644   17.376
99.9985 0.0015 66667    24047782   20.032  24047782   20.032
99.999  0.001  100000   24047901   20.192  24047901   20.192
99.9995 0.0005 200000   24048018   20.336  24048018   20.336
99.9999 0.0001 1000000  24048114   22.624  24048114   22.624
