#     time conns tot_conn  tot_req      tot_bytes    err  cps  rps  Bps  bps   ttfb   ttlb 1xx 2xx 3xx 4xx 5xx
1786183365   900      900   505773       71313993      0 900. 505k 71M3 570M 1.756m 1.756m   0 505773   0   0   0 
1786183366   900      900  1017712      143497392      0 0.00 511k 72M1 576M 1.758m 1.758m   0 511939   0   0   0 
1786183367   900      900  1529982      215727462      0 0.00 511k 72M1 577M 1.757m 1.757m   0 512270   0   0   0 
1786183368   900      900  2041000      287781000      0 0.00 510k 71M9 575M 1.762m 1.762m   0 511018   0   0   0 
1786183369   900      900  2552078      359842998      0 0.00 510k 71M9 575M 1.761m 1.761m   0 511078   0   0   0 
1786183370   900      900  3062331      431788671      0 0.00 509k 71M8 574M 1.764m 1.764m   0 510253   0   0   0 
1786183371   900      900  3572163      503674983      0 0.00 509k 71M8 574M 1.765m 1.765m   0 509832   0   0   0 
1786183372   900     1071  4078359      575047764      0 170. 505k 71M3 570M 1.777m 1.777m   0 506196   0   0   0 
1786183373   900     1345  4584622      646429477      0 274. 506k 71M3 571M 1.777m 1.777m   0 506263   0   0   0 
1786183374   900     1493  5092079      717980174      0 147. 506k 71M4 571M 1.772m 1.772m   0 507457   0   0   0 
1786183375   900     1707  5599459      789519684      0 213. 506k 71M4 571M 1.772m 1.772m   0 507380   0   0   0 
1786183376   900     1793  6105837      860918552      0 85.9 505k 71M3 570M 1.778m 1.778m   0 506378   0   0   0 
1786183377   900     1834  6614286      932609656      0 40.9 507k 71M6 572M 1.770m 1.770m   0 508449   0   0   0 
1786183378   900     1863  7121684     1004152629      0 28.9 506k 71M4 571M 1.774m 1.774m   0 507398   0   0   0 
1786183379   900     1909  7630408     1075882483      0 45.9 508k 71M6 573M 1.769m 1.769m   0 508724   0   0   0 
1786183380   900     2018  8137090     1147324100      0 108. 506k 71M3 570M 1.775m 1.775m   0 506682   0   0   0 
1786183381   900     2096  8645749     1219044629      0 77.9 508k 71M6 573M 1.770m 1.770m   0 508659   0   0   0 
1786183382   900     2220  9154095     1290720795      0 123. 507k 71M6 572M 1.769m 1.769m   0 508346   0   0   0 
1786183383   900     2360  9662048     1362341468      0 139. 507k 71M5 572M 1.772m 1.772m   0 507953   0   0   0 
1786183384   900     2497 10169614     1433907589      0 137. 507k 71M5 572M 1.772m 1.772m   0 507566   0   0   0 
1786183385   900     2647 10678391     1505644396      0 149. 508k 71M6 573M 1.768m 1.768m   0 508777   0   0   0 
1786183386   900     2747 11187637     1577447582      0 99.9 508k 71M7 573M 1.767m 1.767m   0 509246   0   0   0 
1786183387   900     2819 11696238     1649159963      0 71.9 508k 71M6 573M 1.769m 1.769m   0 508601   0   0   0 
1786183388   900     2877 12204842     1720872837      0 57.9 508k 71M6 573M 1.769m 1.769m   0 508604   0   0   0 
1786183389   900     2960 12712772     1792490552      0 82.9 507k 71M5 572M 1.772m 1.772m   0 507930   0   0   0 
1786183390   900     3061 13219456     1863932491      0 100. 506k 71M3 570M 1.776m 1.776m   0 506684   0   0   0 
1786183391   900     3152 13725380     1935267320      0 90.9 505k 71M2 570M 1.778m 1.778m   0 505924   0   0   0 
1786183392   900     3282 14231551     2006636781      0 129. 505k 71M2 570M 1.777m 1.777m   0 506171   0   0   0 
1786183393   900     3407 14734791     2077592996      0 125. 503k 70M9 567M 1.788m 1.788m   0 503240   0   0   0 
1786183394   900     3518 15243752     2149355942      0 110. 508k 71M6 573M 1.769m 1.769m   0 508961   0   0   0 
1786183395   900     3629 15753594     2221243109      0 110. 509k 71M8 574M 1.764m 1.764m   0 509842   0   0   0 
1786183396   900     3725 16263120     2293085795      0 95.9 509k 71M7 574M 1.768m 1.768m   0 509526   0   0   0 
1786183397   900     3820 16771789     2364807649      0 94.9 508k 71M6 573M 1.769m 1.769m   0 508669   0   0   0 
1786183398   900     3906 17280873     2436588063      0 85.9 508k 71M7 573M 1.767m 1.767m   0 509084   0   0   0 
1786183399   900     4008 17788853     2508212733      0 101. 507k 71M5 572M 1.772m 1.772m   0 507980   0   0   0 
1786183400   900     4103 18296349     2579769194      0 94.9 506k 71M4 571M 1.774m 1.774m   0 507496   0   0   0 
1786183401   900     4201 18804174     2651372029      0 97.9 507k 71M5 572M 1.772m 1.772m   0 507825   0   0   0 
1786183402   900     4309 19310190     2722719886      0 107. 505k 71M2 570M 1.777m 1.777m   0 506016   0   0   0 
1786183403   900     4405 19814194     2793783829      0 95.9 503k 70M9 567M 1.786m 1.786m   0 504004   0   0   0 
1786183404   900     4498 20319179     2864986249      0 93.0 504k 71M2 569M 1.782m 1.782m   0 504985   0   0   0 
1786183405   900     4623 20825285     2936346570      0 124. 505k 71M2 570M 1.776m 1.776m   0 506106   0   0   0 
1786183406   900     4711 21332061     3007801546      0 87.9 506k 71M3 571M 1.777m 1.777m   0 506776   0   0   0 
1786183407   900     4815 21839700     3079378125      0 103. 507k 71M5 572M 1.772m 1.772m   0 507639   0   0   0 
1786183408   900     4919 22347470     3150973175      0 103. 507k 71M5 572M 1.772m 1.772m   0 507770   0   0   0 
1786183409   900     5014 22854909     3222521599      0 94.9 506k 71M4 571M 1.775m 1.775m   0 507439   0   0   0 
1786183410   900     5127 23361516     3293952621      0 112. 506k 71M3 570M 1.776m 1.776m   0 506607   0   0   0 
1786183411   900     5230 23868232     3365399062      0 102. 506k 71M3 571M 1.776m 1.776m   0 506716   0   0   0 
1786183412   900     5318 24371738     3436392968      0 87.9 503k 70M9 567M 1.787m 1.787m   0 503506   0   0   0 
1786183413   900     5411 24876469     3507559574      0 92.9 504k 71M0 568M 1.784m 1.784m   0 504731   0   0   0 
1786183414   900     5522 25380885     3578681675      0 110. 503k 71M0 568M 1.782m 1.782m   0 504416   0   0   0 
1786183415   900     5632 25885844     3649880485      0 109. 504k 71M1 569M 1.783m 1.783m   0 504959   0   0   0 
1786183416   900     5727 26392943     3721380828      0 95.0 507k 71M5 572M 1.774m 1.774m   0 507099   0   0   0 
1786183417   900     5821 26901818     3793131733      0 93.9 508k 71M6 573M 1.768m 1.768m   0 508875   0   0   0 
1786183418   900     5923 27409329     3864690274      0 101. 507k 71M4 571M 1.773m 1.773m   0 507511   0   0   0 
1786183419   900     6038 27917337     3936318968      0 114. 507k 71M5 572M 1.772m 1.772m   0 508009   0   0   0 
1786183420   900     6146 28424810     4007871980      0 107. 506k 71M4 571M 1.773m 1.773m   0 507472   0   0   0 
1786183421   900     6249 28932215     4079415570      0 102. 506k 71M4 571M 1.773m 1.773m   0 507405   0   0   0 
1786183422   900     6346 29440500     4151083270      0 96.9 507k 71M5 572M 1.770m 1.770m   0 508285   0   0   0 
1786183423   900     6422 29949075     4222791965      0 75.9 508k 71M6 573M 1.770m 1.770m   0 508575   0   0   0 
1786183424   900     6542 30457250     4294444040      0 119. 507k 71M5 572M 1.770m 1.770m   0 508175   0   0   0 
1786183425   900     6543 30459051     4294697976      0 999m 1k79 253k 2M02    -      -     0 1801   0   0   0 
1786183426   900     6543 30459051     4294697976      0 0.00 0.00 0.00 0.00    -      -     0   0   0   0   0 
#======= Percentiles for time-to-first-byte and time-to-last-byte =======
# use $3:$5 $3:$7 with logscale X
# $1     $2      $3         $4       $5         $6       $7
#pctl   tail   invtail   ttfbcnt ttfb(ms)   ttlbcnt ttlb(ms)
10      90     1         3036838    0.392   3036832    0.392
20      80     1         6067045    0.575   6067038    0.575
30      70     1         9130426    0.676   9130408    0.676
40      60     2        12180182    0.752  12180163    0.752
50      50     2        15217212    0.824  15217191    0.824
55      45     2        16746350    0.866  16746330    0.866
60      40     3        18254560    0.919  18254542    0.919
65      35     3        19784347    0.991  19784324    0.991
70      30     3        21311299    1.091  21311280    1.091
75      25     4        22834586     1.24  22834572     1.24
80      20     5        24359469    1.555  24359459    1.555
82      18     6        24969554    4.536  24969547    4.536
84      16     6        25559417    4.696  25559410    4.696
86      14     7        26159624    4.788  26159617    4.788
88      12     8        26782917    4.876  26782911    4.876
90      10     10       27403250    4.992  27403245    4.992
91      9      11       27704517    5.064  27704512    5.064
92      8      13       28011827    5.152  28011822    5.152
93      7      14       28314797    5.256  28314793    5.256
94      6      17       28615571    5.372  28615567    5.372
95      5      20       28928143    8.128  28928141    8.128
95.5    4.5    22       29073661    8.552  29073659    8.552
96      4      25       29230980     8.68  29230980     8.68
96.5    3.5    29       29381947     8.76  29381947     8.76
97      3      33       29529151    8.824  29529151    8.824
97.5    2.5    40       29680910    8.896  29680910    8.896
98      2      50       29837568    8.992  29837568    8.992
98.5    1.5    67       29987847    9.096  29987847    9.096
99      1      100      30145699    9.232  30145699    9.232
99.1    0.9    111      30169983    9.256  30169982    9.256
99.2    0.8    125      30201990    9.288  30201990    9.288
99.3    0.7    143      30233643     9.32  30233643     9.32
99.4    0.6    167      30264292    9.352  30264292    9.352
99.5    0.5    200      30297297    9.392  30297297    9.392
99.55   0.45   222      30313390    9.416  30313390    9.416
99.6    0.4    250      30326954     9.44  30326954     9.44
99.65   0.35   286      30341679    9.472  30341679    9.472
99.7    0.3    333      30359148    9.528  30359148    9.528
99.75   0.25   400      30374073      9.6  30374073      9.6
99.8    0.2    500      30389414    9.768  30389414    9.768
99.85   0.15   667      30404968   12.608  30404968   12.608
99.9    0.1    1000     30419939   12.904  30419939   12.904
99.91   0.09   1111     30423049    12.96  30423049    12.96
99.92   0.08   1250     30426251   13.016  30426251   13.016
99.93   0.07   1429     30429315    13.08  30429315    13.08
99.94   0.06   1667     30432176    13.16  30432176    13.16
99.95   0.05   2000     30435273   13.248  30435273   13.248
99.96   0.04   2500     30438338   13.328  30438338   13.328
99.965  0.035  2857     30439998   13.384  30439998   13.384
99.97   0.03   3333     30441519   13.456  30441519   13.456
99.975  0.025  4000     30443065   13.648  30443065   13.648
99.98   0.02   5000     30444597   16.688  30444597   16.688
99.985  0.015  6667     30446076   17.296  30446076   17.296
99.99   0.01   10000    30447549   20.384  30447549   20.384
99.995  0.005  20000    30449167   20.752  30449167   20.752
99.996  0.004  25000    30449438   20.848  30449438   20.848
99.9965 0.0035 28571    30449572   20.864  30449572   20.864
99.997  0.003  33333    30449673    20.88  30449673    20.88
99.9975 0.0025 40000    30449939   20.928  30449939   20.928
99.998  0.002  50000    30450088   20.976  30450088   20.976
99.9985 0.0015 66667    30450248    21.04  30450248    21.04
99.999  0.001  100000   30450393   25.664  30450393   25.664
99.9995 0.0005 200000   30450551   28.784  30450551   28.784
99.9999 0.0001 1000000  30450633    29.28  30450633    29.28
