#     time conns tot_conn  tot_req      tot_bytes    err  cps  rps  Bps  bps   ttfb   ttlb 1xx 2xx 3xx 4xx 5xx
1786182819   100      100   131825       18587325      0 100. 131k 18M5 148M 755.4u 755.4u   0 131825   0   0   0 
1786182820   100      100   264131       37242471      0 0.00 132k 18M6 149M 755.9u 755.9u   0 132306   0   0   0 
1786182821   100      100   396581       55917921      0 0.00 132k 18M6 149M 755.0u 755.0u   0 132450   0   0   0 
1786182822   100      200   528450       74510950      0 99.9 131k 18M5 148M 756.7u 756.7u   0 131869   0   0   0 
1786182823   100      200   660708       93159328      0 0.00 132k 18M6 149M 756.1u 756.1u   0 132258   0   0   0 
1786182824   100      200   792535      111746935      0 0.00 131k 18M5 148M 758.6u 758.6u   0 131827   0   0   0 
1786182825   100      200   924539      130359499      0 0.00 131k 18M5 148M 757.7u 757.7u   0 132004   0   0   0 
1786182826   100      300  1056224      148926584      0 99.9 131k 18M5 148M 758.2u 758.2u   0 131685   0   0   0 
1786182827   100      300  1188586      167589626      0 0.00 132k 18M6 149M 755.6u 755.6u   0 132362   0   0   0 
1786182828   100      300  1320764      186226724      0 0.00 132k 18M6 148M 756.6u 756.6u   0 132178   0   0   0 
1786182829   100      300  1452946      204864386      0 0.00 132k 18M6 148M 756.6u 756.6u   0 132182   0   0   0 
1786182830   100      400  1584573      223423293      0 99.9 131k 18M5 148M 758.8u 758.8u   0 131627   0   0   0 
1786182831   100      400  1716131      241972971      0 0.00 131k 18M5 148M 760.2u 760.2u   0 131558   0   0   0 
1786182832   100      400  1847729      260528289      0 0.00 131k 18M5 148M 759.9u 759.9u   0 131598   0   0   0 
1786182833   100      400  1979310      279081210      0 0.00 131k 18M5 148M 759.3u 759.3u   0 131581   0   0   0 
1786182834   100      500  2111069      297658729      0 99.9 131k 18M5 148M 758.3u 758.3u   0 131759   0   0   0 
1786182835   100      500  2242770      316228570      0 0.00 131k 18M5 148M 759.3u 759.3u   0 131701   0   0   0 
1786182836   100      500  2374403      334788823      0 0.00 131k 18M5 148M 759.7u 759.7u   0 131633   0   0   0 
1786182837   100      600  2505789      353313749      0 99.9 131k 18M5 148M 760.5u 760.5u   0 131386   0   0   0 
1786182838   100      600  2637436      371875976      0 0.00 131k 18M5 148M 759.6u 759.6u   0 131647   0   0   0 
1786182839   100      600  2768688      390382508      0 0.00 131k 18M4 147M 762.0u 762.0u   0 131252   0   0   0 
1786182840   100      600  2899865      408878465      0 0.00 131k 18M4 147M 762.4u 762.4u   0 131177   0   0   0 
1786182841   100      700  3031200      427396200      0 99.9 131k 18M4 147M 761.1u 761.1u   0 131335   0   0   0 
1786182842   100      700  3163171      446004111      0 0.00 131k 18M5 148M 757.8u 757.8u   0 131971   0   0   0 
1786182843   100      700  3294958      464586078      0 0.00 131k 18M5 148M 758.8u 758.8u   0 131787   0   0   0 
1786182844   100      700  3426820      483178620      0 0.00 131k 18M5 148M 758.4u 758.4u   0 131862   0   0   0 
1786182845   100      800  3558832      501791812      0 99.9 131k 18M5 148M 757.1u 757.1u   0 132012   0   0   0 
1786182846   100      800  3690694      520384354      0 0.00 131k 18M5 148M 758.4u 758.4u   0 131862   0   0   0 
1786182847   100      800  3822321      538943761      0 0.00 131k 18M5 148M 759.0u 759.0u   0 131627   0   0   0 
1786182848   100      800  3953955      557504155      0 0.00 131k 18M5 148M 759.7u 759.7u   0 131634   0   0   0 
1786182849   100      900  4085671      576075611      0 99.9 131k 18M5 148M 758.9u 758.9u   0 131716   0   0   0 
1786182850   100      900  4217415      594651515      0 0.00 131k 18M5 148M 759.1u 759.1u   0 131744   0   0   0 
1786182851   100      900  4349038      613210358      0 0.00 131k 18M5 148M 759.8u 759.8u   0 131623   0   0   0 
1786182852   100      900  4480355      631726055      0 0.00 131k 18M4 147M 761.5u 761.5u   0 131317   0   0   0 
1786182853   100     1000  4612009      650288769      0 99.9 131k 18M5 148M 759.3u 759.3u   0 131654   0   0   0 
1786182854   100     1000  4743664      668852124      0 0.00 131k 18M5 148M 759.6u 759.6u   0 131655   0   0   0 
1786182855   100     1000  4875492      687439872      0 0.00 131k 18M5 148M 758.7u 758.7u   0 131828   0   0   0 
1786182856   100     1100  5007046      705988486      0 99.9 131k 18M5 148M 759.8u 759.8u   0 131554   0   0   0 
1786182857   100     1100  5139628      724682548      0 0.00 132k 18M6 149M 754.3u 754.3u   0 132582   0   0   0 
1786182858   100     1100  5271646      743297086      0 0.00 131k 18M5 148M 757.5u 757.5u   0 132018   0   0   0 
1786182859   100     1100  5403671      761912611      0 0.00 131k 18M5 148M 757.5u 757.5u   0 132025   0   0   0 
1786182860   100     1200  5535401      780486041      0 99.9 131k 18M5 148M 758.8u 758.8u   0 131730   0   0   0 
1786182861   100     1200  5667330      799088030      0 0.00 131k 18M6 148M 757.3u 757.3u   0 131929   0   0   0 
1786182862   100     1200  5798851      817632491      0 0.00 131k 18M5 148M 760.4u 760.4u   0 131521   0   0   0 
1786182863   100     1200  5930510      836196410      0 0.00 131k 18M5 148M 759.6u 759.6u   0 131659   0   0   0 
1786182864   100     1300  6062070      854745870      0 99.9 131k 18M5 148M 759.8u 759.8u   0 131560   0   0   0 
1786182865   100     1300  6194042      873353922      0 0.00 131k 18M5 148M 757.8u 757.8u   0 131972   0   0   0 
1786182866   100     1300  6325693      891916713      0 0.00 131k 18M5 148M 759.6u 759.6u   0 131651   0   0   0 
1786182867   100     1300  6457506      910502346      0 0.00 131k 18M5 148M 758.7u 758.7u   0 131813   0   0   0 
1786182868   100     1400  6589369      929094529      0 99.9 131k 18M5 148M 758.0u 758.0u   0 131863   0   0   0 
1786182869   100     1400  6721409      947712169      0 0.00 131k 18M5 148M 757.4u 757.4u   0 132040   0   0   0 
1786182870   100     1400  6853359      966317119      0 0.00 131k 18M5 148M 757.9u 757.9u   0 131950   0   0   0 
1786182871   100     1400  6985393      984933913      0 0.00 131k 18M5 148M 757.4u 757.4u   0 132034   0   0   0 
1786182872   100     1500  7117754     1003596314      0 99.9 132k 18M6 149M 755.1u 755.1u   0 132361   0   0   0 
1786182873   100     1500  7249945     1022235245      0 0.00 132k 18M6 148M 756.5u 756.5u   0 132191   0   0   0 
1786182874   100     1500  7381850     1040833850      0 0.00 131k 18M5 148M 758.2u 758.2u   0 131905   0   0   0 
1786182875   100     1600  7513708     1059425328      0 100. 131k 18M5 148M 757.3u 757.3u   0 131858   0   0   0 
1786182876   100     1600  7645374     1077990234      0 0.00 131k 18M5 148M 759.5u 759.5u   0 131666   0   0   0 
1786182877   100     1600  7776916     1096537656      0 0.00 131k 18M5 148M 760.3u 760.3u   0 131542   0   0   0 
1786182878   100     1600  7908300     1115062941      0 0.00 131k 18M5 148M 761.2u 761.2u   0 131384   0   0   0 
1786182879   100     1600  7908500     1115091000      0 0.00 199. 28k0 224k    -      -     0 200   0   0   0 
1786182880   100     1600  7908500     1115091000      0 0.00 0.00 0.00 0.00    -      -     0   0   0   0   0 
#======= Percentiles for time-to-first-byte and time-to-last-byte =======
# use $3:$5 $3:$7 with logscale X
# $1     $2      $3         $4       $5         $6       $7
#pctl   tail   invtail   ttfbcnt ttfb(ms)   ttlbcnt ttlb(ms)
10      90     1          619499    0.747    619496    0.747
20      80     1         1306402     0.75   1306399     0.75
30      70     1         2256484    0.753   2256479    0.753
40      60     2         2965169    0.755   2965164    0.755
50      50     2         3689430    0.757   3689424    0.757
55      45     2         4046901    0.758   4046895    0.758
60      40     3         4725675     0.76   4725670     0.76
65      35     3         5040901    0.761   5040898    0.761
70      30     3         5336897    0.762   5336894    0.762
75      25     4         5867492    0.764   5867488    0.764
80      20     5         6311047    0.766   6311045    0.766
82      18     6         6311047    0.766   6311045    0.766
84      16     6         6500701    0.767   6500699    0.767
86      14     7         6670729    0.768   6670727    0.768
88      12     8         6956553     0.77   6956550     0.77
90      10     10        7075724    0.771   7075721    0.771
91      9      11        7181671    0.772   7181669    0.772
92      8      13        7181671    0.772   7181669    0.772
93      7      14        7275067    0.773   7275065    0.773
94      6      17        7430027    0.775   7430025    0.775
95      5      20        7494327    0.776   7494326    0.776
95.5    4.5    22        7550165    0.777   7550164    0.777
96      4      25        7550165    0.777   7550164    0.777
96.5    3.5    29        7599802    0.778   7599802    0.778
97      3      33        7643166    0.779   7643165    0.779
97.5    2.5    40        7680547     0.78   7680546     0.78
98      2      50        7741045    0.782   7741044    0.782
98.5    1.5    67        7786244    0.784   7786243    0.784
99      1      100       7819706    0.786   7819705    0.786
99.1    0.9    111       7832523    0.787   7832523    0.787
99.2    0.8    125       7843326    0.788   7843326    0.788
99.3    0.7    143       7843326    0.788   7843326    0.788
99.4    0.6    167       7852362    0.789   7852362    0.789
99.5    0.5    200       7866001    0.791   7866001    0.791
99.55   0.45   222       7871076    0.792   7871076    0.792
99.6    0.4    250       7871076    0.792   7871076    0.792
99.65   0.35   286       7878751    0.794   7878751    0.794
99.7    0.3    333       7881584    0.795   7881584    0.795
99.75   0.25   400       7885624    0.797   7885624    0.797
99.8    0.2    500       7890682    0.801   7890682    0.801
99.85   0.15   667       7894776    0.811   7894776    0.811
99.9    0.1    1000      7898784    0.875   7898784    0.875
99.91   0.09   1111      7899540    0.894   7899540    0.894
99.92   0.08   1250      7900356    0.918   7900356    0.918
99.93   0.07   1429      7901094    0.935   7901094    0.935
99.94   0.06   1667      7901931    0.944   7901931    0.944
99.95   0.05   2000      7902699    0.951   7902699    0.951
99.96   0.04   2500      7903428    0.956   7903428    0.956
99.965  0.035  2857      7903850     0.96   7903850     0.96
99.97   0.03   3333      7904327    0.964   7904327    0.964
99.975  0.025  4000      7904679    0.968   7904679    0.968
99.98   0.02   5000      7905091    0.987   7905091    0.987
99.985  0.015  6667      7905469    1.016   7905469    1.016
99.99   0.01   10000     7905897    1.048   7905897    1.048
99.995  0.005  20000     7906291    1.145   7906291    1.145
99.996  0.004  25000     7906375    1.211   7906375    1.211
99.9965 0.0035 28571     7906423    1.293   7906423    1.293
99.997  0.003  33333     7906448    1.332   7906448    1.332
99.9975 0.0025 40000     7906467    1.337   7906467    1.337
99.998  0.002  50000     7906530    1.376   7906530    1.376
99.9985 0.0015 66667     7906575     1.52   7906575     1.52
99.999  0.001  100000    7906620    1.591   7906620    1.591
99.9995 0.0005 200000    7906660     1.75   7906660     1.75
99.9999 0.0001 1000000   7906678     2.22   7906678     2.22
